OPR_DT,OPR_HR,MW
8/14/2019,15,54.91593
8/14/2019,16,63.55398
8/14/2019,17,64.71866
8/14/2019,18,71.26557
8/14/2019,19,97.97676
8/14/2019,20,117.66575
8/14/2019,21,65.36636
8/14/2019,22,46.33717
8/14/2019,23,38.4962
8/14/2019,24,35.63624
8/15/2019,1,30.75495
8/15/2019,2,28.92667
8/15/2019,3,27.80796
8/15/2019,4,26.89353
8/15/2019,5,27.12473
8/15/2019,6,29.342
8/15/2019,7,32.6702
8/15/2019,8,30.13302
8/15/2019,9,24.08835
8/15/2019,10,25.37428
8/15/2019,11,28.02841
8/15/2019,12,30.80605
8/15/2019,13,39
8/15/2019,14,47.33754
8/15/2019,15,55.47659
8/15/2019,16,289.68295
8/15/2019,17,292.14948
8/15/2019,18,132.24257
8/15/2019,19,192.75
8/15/2019,20,121.59608
8/15/2019,21,65.46931
8/15/2019,22,44.2084
8/15/2019,23,37.59087
8/15/2019,24,33.07284
8/16/2019,1,28.76004
8/16/2019,2,27.7841
8/16/2019,3,26.29483
8/16/2019,4,25.48768
8/16/2019,5,26.31368
8/16/2019,6,28.48779
8/16/2019,7,30.89634
8/16/2019,8,27.52463
8/16/2019,9,21.4891
8/16/2019,10,24.92806
8/16/2019,11,26.62949
8/16/2019,12,28.13723
8/16/2019,13,53.85152
8/16/2019,14,57.50041
8/16/2019,15,59.2118
8/16/2019,16,63.42175
8/16/2019,17,71.2667
8/16/2019,18,82.49571
8/16/2019,19,60.83558
8/16/2019,20,67.90499
8/16/2019,21,49.20901
8/16/2019,22,40.29435
8/16/2019,23,35.86855
8/16/2019,24,32.08663
8/17/2019,1,29.78679
8/17/2019,2,28.55089
8/17/2019,3,28.2645
8/17/2019,4,27.9354
8/17/2019,5,27.78569
8/17/2019,6,28.67142
8/17/2019,7,29.42217
8/17/2019,8,25.37652
8/17/2019,9,18.23955
8/17/2019,10,16.72033
8/17/2019,11,18.99967
8/17/2019,12,22.0348
8/17/2019,13,24.80399
8/17/2019,14,27.529
8/17/2019,15,30.17154
8/17/2019,16,30.79119
8/17/2019,17,31.79187
8/17/2019,18,33.60691
8/17/2019,19,42.81985
8/17/2019,20,50.75482
8/17/2019,21,44.8962
8/17/2019,22,37.02022
8/17/2019,23,31.39769
8/17/2019,24,30.31238
8/18/2019,1,28.08044
8/18/2019,2,27.80466
8/18/2019,3,27.31977
8/18/2019,4,26.69972
8/18/2019,5,27.36984
8/18/2019,6,28.72999
8/18/2019,7,29.90226
8/18/2019,8,25.81226
8/18/2019,9,15.27445
8/18/2019,10,13.93457
8/18/2019,11,15.62636
8/18/2019,12,18.10781
8/18/2019,13,22.33888
8/18/2019,14,25.27354
8/18/2019,15,27.70947
8/18/2019,16,28.38977
8/18/2019,17,29.29989
8/18/2019,18,32.9039
8/18/2019,19,39.87904
8/18/2019,20,51.16386
8/18/2019,21,42.85936
8/18/2019,22,36.21778
8/18/2019,23,30.39251
8/18/2019,24,27.97356
8/19/2019,1,28.14369
8/19/2019,2,27.61043
8/19/2019,3,26.19178
8/19/2019,4,26.12155
8/19/2019,5,26.72573
8/19/2019,6,30.36316
8/19/2019,7,34.94316
8/19/2019,8,30.87707
8/19/2019,9,22.46669
8/19/2019,10,20.84443
8/19/2019,11,23.57925
8/19/2019,12,24.83453
8/19/2019,13,27.55167
8/19/2019,14,30.40147
8/19/2019,15,30.55993
8/19/2019,16,33.41441
8/19/2019,17,35.03058
8/19/2019,18,38.99021
8/19/2019,19,47.50598
8/19/2019,20,60.91328
8/19/2019,21,46.51903
8/19/2019,22,39.77254
8/19/2019,23,32.8404
8/19/2019,24,30.08278
8/20/2019,1,28.30332
8/20/2019,2,27.87585
8/20/2019,3,25.74474
8/20/2019,4,25.89482
8/20/2019,5,27.05381
8/20/2019,6,29.71272
8/20/2019,7,35.9175
8/20/2019,8,31.79608
8/20/2019,9,22.43207
8/20/2019,10,22.8493
8/20/2019,11,25.44494
8/20/2019,12,26.12949
8/20/2019,13,28.7094
8/20/2019,14,30.32796
8/20/2019,15,32.56184
8/20/2019,16,34.08969
8/20/2019,17,37.94609
8/20/2019,18,40.55947
8/20/2019,19,53.51182
8/20/2019,20,64.84919
8/20/2019,21,47.10356
8/20/2019,22,39.85599
8/20/2019,23,32.67095
8/20/2019,24,30.03476
8/21/2019,1,27.53514
8/21/2019,2,25.71178
8/21/2019,3,25.3149
8/21/2019,4,25.22205
8/21/2019,5,25.32414
8/21/2019,6,29.13048
8/21/2019,7,31.78806
8/21/2019,8,29.09711
8/21/2019,9,21.5852
8/21/2019,10,25.52249
8/21/2019,11,27.53276
8/21/2019,12,27.59178
8/21/2019,13,29.48008
8/21/2019,14,30.1088
8/21/2019,15,33.22258
8/21/2019,16,34.01172
8/21/2019,17,36.46372
8/21/2019,18,42.02894
8/21/2019,19,61.61418
8/21/2019,20,71.04602
8/21/2019,21,49.44091
8/21/2019,22,37.56118
8/21/2019,23,33.19669
8/21/2019,24,31.68169
8/22/2019,1,26.45794
8/22/2019,2,26.20422
8/22/2019,3,24.23706
8/22/2019,4,22.75161
8/22/2019,5,24.08628
8/22/2019,6,27.62942
8/22/2019,7,32.41668
8/22/2019,8,28.40901
8/22/2019,9,22.20392
8/22/2019,10,24.14691
8/22/2019,11,26.20744
8/22/2019,12,28.20433
8/22/2019,13,30.45304
8/22/2019,14,32.15023
8/22/2019,15,31.62107
8/22/2019,16,72.86238
8/22/2019,17,51.36892
8/22/2019,18,141.95
8/22/2019,19,60.35785
8/22/2019,20,68.17004
8/22/2019,21,47.27887
8/22/2019,22,38.34514
8/22/2019,23,32.3064
8/22/2019,24,29.66483
8/23/2019,1,27.98208
8/23/2019,2,27.65203
8/23/2019,3,26.18681
8/23/2019,4,25.31915
8/23/2019,5,26.31062
8/23/2019,6,30.04796
8/23/2019,7,34.14594
8/23/2019,8,30.7707
8/23/2019,9,24.61704
8/23/2019,10,20.31615
8/23/2019,11,23.80456
8/23/2019,12,25.46924
8/23/2019,13,29.02494
8/23/2019,14,31.19399
8/23/2019,15,33.67211
8/23/2019,16,35.55033
8/23/2019,17,41.77819
8/23/2019,18,39.99415
8/23/2019,19,55.37416
8/23/2019,20,59.88165
8/23/2019,21,42.92239
8/23/2019,22,35.29424
8/23/2019,23,32.25065
8/23/2019,24,29.8095
8/24/2019,1,29.09348
8/24/2019,2,28.47273
8/24/2019,3,28.65671
8/24/2019,4,26.83811
8/24/2019,5,26.61122
8/24/2019,6,30.31294
8/24/2019,7,29.44992
8/24/2019,8,25.40096
8/24/2019,9,17.9466
8/24/2019,10,16.76982
8/24/2019,11,19.52493
8/24/2019,12,22.52638
8/24/2019,13,23.46921
8/24/2019,14,25.49676
8/24/2019,15,27.68323
8/24/2019,16,30.64502
8/24/2019,17,32.01819
8/24/2019,18,36.32579
8/24/2019,19,51.59227
8/24/2019,20,64.55068
8/24/2019,21,43.3365
8/24/2019,22,32.96316
8/24/2019,23,31.08254
8/24/2019,24,29.18056
8/25/2019,1,25.72098
8/25/2019,2,27.71597
8/25/2019,3,26.37589
8/25/2019,4,26.62386
8/25/2019,5,27.80158
8/25/2019,6,28.2794
8/25/2019,7,25.80524
8/25/2019,8,21.01896
8/25/2019,9,9.08811
8/25/2019,10,12.76135
8/25/2019,11,15.69201
8/25/2019,12,20.64903
8/25/2019,13,25.80294
8/25/2019,14,26.72558
8/25/2019,15,28.63139
8/25/2019,16,30.66402
8/25/2019,17,32.7181
8/25/2019,18,37.34444
8/25/2019,19,52.65965
8/25/2019,20,56.34868
8/25/2019,21,41.26702
8/25/2019,22,33.30138
8/25/2019,23,30.62922
8/25/2019,24,28.4454
8/26/2019,1,28.28105
8/26/2019,2,25.55477
8/26/2019,3,25.42571
8/26/2019,4,25.01244
8/26/2019,5,25.86418
8/26/2019,6,29.37237
8/26/2019,7,30.97603
8/26/2019,8,30.99955
8/26/2019,9,27.18259
8/26/2019,10,28.9034
8/26/2019,11,31.06287
8/26/2019,12,32.90625
8/26/2019,13,34.81037
8/26/2019,14,37.58884
8/26/2019,15,39.00102
8/26/2019,16,43.68785
8/26/2019,17,47.64176
8/26/2019,18,55.9916
8/26/2019,19,78.2177
8/26/2019,20,82.11718
8/26/2019,21,50.78934
8/26/2019,22,40.00553
8/26/2019,23,34.00964
8/26/2019,24,32.27454
8/27/2019,1,30.51648
8/27/2019,2,28.29462
8/27/2019,3,27.76201
8/27/2019,4,27.34505
8/27/2019,5,28.08843
8/27/2019,6,30.50386
8/27/2019,7,36.44778
8/27/2019,8,32.21952
8/27/2019,9,27.75732
8/27/2019,10,29.47407
8/27/2019,11,31.45263
8/27/2019,12,36.3493
8/27/2019,13,39.30751
8/27/2019,14,110.00566
8/27/2019,15,113.82185
8/27/2019,16,312.37704
8/27/2019,17,309.77386
8/27/2019,18,355.3824
8/27/2019,19,98.33401
8/27/2019,20,96.48492
8/27/2019,21,63.72244
8/27/2019,22,46.6937
8/27/2019,23,38.5236
8/27/2019,24,35.46829
8/28/2019,1,33.25545
8/28/2019,2,30.95841
8/28/2019,3,30.3115
8/28/2019,4,29.62407
8/28/2019,5,30.30166
8/28/2019,6,34.6297
8/28/2019,7,39.85925
8/28/2019,8,33.51661
8/28/2019,9,27.25044
8/28/2019,10,28.15074
8/28/2019,11,30.27817
8/28/2019,12,32.67681
8/28/2019,13,35.30927
8/28/2019,14,38.00994
8/28/2019,15,41.02005
8/28/2019,16,54.11
8/28/2019,17,48.05105
8/28/2019,18,54.4727
8/28/2019,19,85.64972
8/28/2019,20,81.66178
8/28/2019,21,55.93325
8/28/2019,22,44.88598
8/28/2019,23,38.84266
8/28/2019,24,35.33597
8/29/2019,1,33.03646
8/29/2019,2,30.74729
8/29/2019,3,28.48283
8/29/2019,4,27.68109
8/29/2019,5,28.481
8/29/2019,6,34.15102
8/29/2019,7,37.65101
8/29/2019,8,33.7084
8/29/2019,9,24.76689
8/29/2019,10,27.03557
8/29/2019,11,28.17016
8/29/2019,12,30.56501
8/29/2019,13,33.20358
8/29/2019,14,35.02406
8/29/2019,15,36.05023
8/29/2019,16,38.40517
8/29/2019,17,39.25295
8/29/2019,18,43.38399
8/29/2019,19,66.34358
8/29/2019,20,70.62223
8/29/2019,21,49.78559
8/29/2019,22,41.35861
8/29/2019,23,35.376
8/29/2019,24,33.02076
8/30/2019,1,29.55422
8/30/2019,2,28.449
8/30/2019,3,26.5734
8/30/2019,4,25.61086
8/30/2019,5,26.59049
8/30/2019,6,30.10581
8/30/2019,7,34.86759
8/30/2019,8,30.92961
8/30/2019,9,24.67611
8/30/2019,10,25.37005
8/30/2019,11,26.12291
8/30/2019,12,28.81246
8/30/2019,13,30.97572
8/30/2019,14,34.53215
8/30/2019,15,36.08586
8/30/2019,16,36.96531
8/30/2019,17,40.25136
8/30/2019,18,43.88488
8/30/2019,19,61.91522
8/30/2019,20,60.16139
8/30/2019,21,44.07092
8/30/2019,22,38.19674
8/30/2019,23,33.26943
8/30/2019,24,30.95222
8/31/2019,1,31.15812
8/31/2019,2,30.342
8/31/2019,3,28.7368
8/31/2019,4,28.20238
8/31/2019,5,28.3606
8/31/2019,6,29.31403
8/31/2019,7,29.74463
8/31/2019,8,26.53866
8/31/2019,9,16.33422
8/31/2019,10,17.01621
8/31/2019,11,22.85725
8/31/2019,12,27.16589
8/31/2019,13,28.93698
8/31/2019,14,30.66581
8/31/2019,15,32.79044
8/31/2019,16,34.64996
8/31/2019,17,37.00804
8/31/2019,18,41.13329
8/31/2019,19,59.15056
8/31/2019,20,61.73608
8/31/2019,21,44.08791
8/31/2019,22,38.54505
8/31/2019,23,32.58764
8/31/2019,24,30.62962
9/1/2019,1,33.32986
9/1/2019,2,31.38418
9/1/2019,3,30.27192
9/1/2019,4,29.67689
9/1/2019,5,29.22834
9/1/2019,6,29.64675
9/1/2019,7,30.49235
9/1/2019,8,27.23471
9/1/2019,9,17.3342
9/1/2019,10,16.94342
9/1/2019,11,22.84327
9/1/2019,12,27.90371
9/1/2019,13,29.13119
9/1/2019,14,32.84531
9/1/2019,15,32.78504
9/1/2019,16,35.99221
9/1/2019,17,39.02592
9/1/2019,18,42.61515
9/1/2019,19,58.66992
9/1/2019,20,63.44629
9/1/2019,21,48.66394
9/1/2019,22,39.98981
9/1/2019,23,36.10836
9/1/2019,24,33.82
9/2/2019,1,33.43257
9/2/2019,2,33.0998
9/2/2019,3,31.20541
9/2/2019,4,30.01774
9/2/2019,5,29.77202
9/2/2019,6,30.49307
9/2/2019,7,30.94761
9/2/2019,8,28.63113
9/2/2019,9,22.63914
9/2/2019,10,23.9159
9/2/2019,11,26.08151
9/2/2019,12,30.07227
9/2/2019,13,32.82173
9/2/2019,14,34.83529
9/2/2019,15,37.05977
9/2/2019,16,40.36367
9/2/2019,17,41.95504
9/2/2019,18,46.06997
9/2/2019,19,65.31292
9/2/2019,20,63.98722
9/2/2019,21,48.74876
9/2/2019,22,40.39788
9/2/2019,23,36.0406
9/2/2019,24,33.6975
9/3/2019,1,36.41619
9/3/2019,2,32.07523
9/3/2019,3,29.6814
9/3/2019,4,28.5877
9/3/2019,5,30.38371
9/3/2019,6,33.8557
9/3/2019,7,39.798
9/3/2019,8,36.50644
9/3/2019,9,30.35737
9/3/2019,10,30.91955
9/3/2019,11,34.2136
9/3/2019,12,37.41568
9/3/2019,13,40.24224
9/3/2019,14,43.10749
9/3/2019,15,43.57212
9/3/2019,16,45.87831
9/3/2019,17,47.77403
9/3/2019,18,53.5728
9/3/2019,19,84.00993
9/3/2019,20,71.39717
9/3/2019,21,54.12872
9/3/2019,22,43.5411
9/3/2019,23,39.67284
9/3/2019,24,36.03691
9/4/2019,1,37.60993
9/4/2019,2,35.38509
9/4/2019,3,32.86663
9/4/2019,4,32.86053
9/4/2019,5,34.49619
9/4/2019,6,37.57956
9/4/2019,7,46.47566
9/4/2019,8,42.383
9/4/2019,9,35.27252
9/4/2019,10,35.58068
9/4/2019,11,37.85795
9/4/2019,12,42.52778
9/4/2019,13,45.26429
9/4/2019,14,49.20459
9/4/2019,15,44.74199
9/4/2019,16,48.20543
9/4/2019,17,49.85686
9/4/2019,18,65.14932
9/4/2019,19,94.32431
9/4/2019,20,75.90399
9/4/2019,21,55.79938
9/4/2019,22,46.41591
9/4/2019,23,45.35613
9/4/2019,24,40.60758
9/5/2019,1,37.47627
9/5/2019,2,36.03083
9/5/2019,3,32.91349
9/5/2019,4,32.11466
9/5/2019,5,33.32405
9/5/2019,6,37.88022
9/5/2019,7,46.96712
9/5/2019,8,44.09078
9/5/2019,9,38.5645
9/5/2019,10,35.99853
9/5/2019,11,39.07756
9/5/2019,12,41.70612
9/5/2019,13,38.744
9/5/2019,14,46.85092
9/5/2019,15,51.18286
9/5/2019,16,49.9952
9/5/2019,17,53.94559
9/5/2019,18,71.19722
9/5/2019,19,105.52887
9/5/2019,20,81.76672
9/5/2019,21,58.22267
9/5/2019,22,54.74998
9/5/2019,23,46.36343
9/5/2019,24,39.14668
9/6/2019,1,35.43882
9/6/2019,2,35.05964
9/6/2019,3,32.488
9/6/2019,4,31.50781
9/6/2019,5,31.65543
9/6/2019,6,36.04644
9/6/2019,7,41.31062
9/6/2019,8,37.1278
9/6/2019,9,30.35269
9/6/2019,10,27.84395
9/6/2019,11,30.57814
9/6/2019,12,32.67637
9/6/2019,13,32.84703
9/6/2019,14,35.80573
9/6/2019,15,33.10927
9/6/2019,16,35.82812
9/6/2019,17,37.09877
9/6/2019,18,53.05855
9/6/2019,19,84.1153
9/6/2019,20,69.0652
9/6/2019,21,47.41882
9/6/2019,22,42.39983
9/6/2019,23,39.05579
9/6/2019,24,37.64876
9/7/2019,1,34.23757
9/7/2019,2,33.16745
9/7/2019,3,32.7252
9/7/2019,4,32.32296
9/7/2019,5,31.24718
9/7/2019,6,32.52332
9/7/2019,7,34.92552
9/7/2019,8,29.85159
9/7/2019,9,23.20281
9/7/2019,10,21.87742
9/7/2019,11,23.7506
9/7/2019,12,25.58965
9/7/2019,13,27.25808
9/7/2019,14,29.3604
9/7/2019,15,29.87931
9/7/2019,16,30.72849
9/7/2019,17,31.61982
9/7/2019,18,35.43861
9/7/2019,19,44.8482
9/7/2019,20,50.63992
9/7/2019,21,43.25509
9/7/2019,22,35.28251
9/7/2019,23,32.21604
9/7/2019,24,30.60531
9/8/2019,1,28.76646
9/8/2019,2,28.47555
9/8/2019,3,28.66096
9/8/2019,4,27.77637
9/8/2019,5,28.18978
9/8/2019,6,29.14033
9/8/2019,7,29.5281
9/8/2019,8,26.71779
9/8/2019,9,11.4925
9/8/2019,10,7.57702
9/8/2019,11,8.80729
9/8/2019,12,9.28427
9/8/2019,13,15.35883
9/8/2019,14,21.71809
9/8/2019,15,24.08911
9/8/2019,16,26.88641
9/8/2019,17,27.16629
9/8/2019,18,34.27091
9/8/2019,19,43.65709
9/8/2019,20,50.96715
9/8/2019,21,41.70252
9/8/2019,22,37.09003
9/8/2019,23,31.08444
9/8/2019,24,28.92868
9/9/2019,1,28.97135
9/9/2019,2,28.20824
9/9/2019,3,27.15147
9/9/2019,4,26.64102
9/9/2019,5,28.88811
9/9/2019,6,34.59604
9/9/2019,7,43.16344
9/9/2019,8,38.62192
9/9/2019,9,26.06067
9/9/2019,10,23.3606
9/9/2019,11,24.18701
9/9/2019,12,22.90711
9/9/2019,13,25.9356
9/9/2019,14,28.22019
9/9/2019,15,30.28201
9/9/2019,16,29.76059
9/9/2019,17,33.39316
9/9/2019,18,37.3682
9/9/2019,19,49.72506
9/9/2019,20,57.13192
9/9/2019,21,45.29373
9/9/2019,22,38.22815
9/9/2019,23,35.33753
9/9/2019,24,31.19874
9/10/2019,1,30.24307
9/10/2019,2,28.89242
9/10/2019,3,28.61656
9/10/2019,4,28.79657
9/10/2019,5,31.08069
9/10/2019,6,35.38882
9/10/2019,7,41.22862
9/10/2019,8,37.31649
9/10/2019,9,27.68314
9/10/2019,10,23.01709
9/10/2019,11,24.90949
9/10/2019,12,24.35279
9/10/2019,13,24.5558
9/10/2019,14,26.94372
9/10/2019,15,29.21233
9/10/2019,16,30.11157
9/10/2019,17,29.49506
9/10/2019,18,38.79797
9/10/2019,19,46.03243
9/10/2019,20,54.04967
9/10/2019,21,43.63995
9/10/2019,22,40.26217
9/10/2019,23,36.94996
9/10/2019,24,31.22383
9/11/2019,1,29.87267
9/11/2019,2,28.82276
9/11/2019,3,27.41417
9/11/2019,4,27.48495
9/11/2019,5,30.37811
9/11/2019,6,35.9029
9/11/2019,7,43.57668
9/11/2019,8,36.27807
9/11/2019,9,27.67985
9/11/2019,10,25.99328
9/11/2019,11,26.61304
9/11/2019,12,27.80937
9/11/2019,13,29.75951
9/11/2019,14,29.124
9/11/2019,15,34.82724
9/11/2019,16,35.03801
9/11/2019,17,38.7594
9/11/2019,18,44.6556
9/11/2019,19,60.55
9/11/2019,20,70.58538
9/11/2019,21,47.86458
9/11/2019,22,42.81202
9/11/2019,23,39.11681
9/11/2019,24,35.22089
9/12/2019,1,34.48184
9/12/2019,2,32.46265
9/12/2019,3,31.15464
9/12/2019,4,30.61411
9/12/2019,5,31.30361
9/12/2019,6,34.76854
9/12/2019,7,41.7722
9/12/2019,8,36.30591
9/12/2019,9,26.7068
9/12/2019,10,24.85093
9/12/2019,11,25.80372
9/12/2019,12,26.75438
9/12/2019,13,31.25661
9/12/2019,14,33.45726
9/12/2019,15,36.76719
9/12/2019,16,39.28886
9/12/2019,17,42.15469
9/12/2019,18,57.34997
9/12/2019,19,89.35612
9/12/2019,20,87.19861
9/12/2019,21,54.7974
9/12/2019,22,43.66121
9/12/2019,23,39.46938
9/12/2019,24,37.00864
9/13/2019,1,35.91542
9/13/2019,2,32.79064
9/13/2019,3,31.90845
9/13/2019,4,31.57317
9/13/2019,5,31.84874
9/13/2019,6,33.82191
9/13/2019,7,39.57463
9/13/2019,8,36.20349
9/13/2019,9,30.68789
9/13/2019,10,26.99761
9/13/2019,11,30.26486
9/13/2019,12,32.37712
9/13/2019,13,34.89626
9/13/2019,14,38.40475
9/13/2019,15,42.90324
9/13/2019,16,95.13
9/13/2019,17,53.97756
9/13/2019,18,71.15404
9/13/2019,19,116.04852
9/13/2019,20,94.37355
9/13/2019,21,55.68349
9/13/2019,22,44.78532
9/13/2019,23,40.80391
9/13/2019,24,37.37557
9/14/2019,1,33.02175
9/14/2019,2,34.02223
9/14/2019,3,32.62377
9/14/2019,4,32.185
9/14/2019,5,33.54312
9/14/2019,6,32.64343
9/14/2019,7,34.21846
9/14/2019,8,30.85729
9/14/2019,9,22.75503
9/14/2019,10,22.48402
9/14/2019,11,22.89253
9/14/2019,12,27.79458
9/14/2019,13,30.93238
9/14/2019,14,32.57309
9/14/2019,15,35.6764
9/14/2019,16,37.51045
9/14/2019,17,39.63564
9/14/2019,18,86.51543
9/14/2019,19,78.41662
9/14/2019,20,64.04551
9/14/2019,21,45.54579
9/14/2019,22,39.02184
9/14/2019,23,36.68648
9/14/2019,24,35.29655
9/15/2019,1,34.99334
9/15/2019,2,34.57187
9/15/2019,3,33.66042
9/15/2019,4,33.69315
9/15/2019,5,33.73946
9/15/2019,6,33.91218
9/15/2019,7,34.0701
9/15/2019,8,32.54242
9/15/2019,9,24.15159
9/15/2019,10,21.29638
9/15/2019,11,23.07049
9/15/2019,12,26.56142
9/15/2019,13,31.78326
9/15/2019,14,33.70999
9/15/2019,15,34.85302
9/15/2019,16,36.47517
9/15/2019,17,36.53987
9/15/2019,18,41.40688
9/15/2019,19,50.8859
9/15/2019,20,53.17507
9/15/2019,21,44.40283
9/15/2019,22,39.07647
9/15/2019,23,35.49231
9/15/2019,24,33.68169
9/16/2019,1,33.78315
9/16/2019,2,32.24206
9/16/2019,3,30.92177
9/16/2019,4,30.33442
9/16/2019,5,31.27646
9/16/2019,6,37.96981
9/16/2019,7,39.69976
9/16/2019,8,39.03229
9/16/2019,9,32.2565
9/16/2019,10,30.07009
9/16/2019,11,28.01337
9/16/2019,12,27.9263
9/16/2019,13,30.65426
9/16/2019,14,32.96989
9/16/2019,15,34.15872
9/16/2019,16,33.71548
9/16/2019,17,33.28446
9/16/2019,18,37.36175
9/16/2019,19,47.18209
9/16/2019,20,50.45738
9/16/2019,21,40.70887
9/16/2019,22,35.1347
9/16/2019,23,35.47618
9/16/2019,24,31.92711
9/17/2019,1,32.70661
9/17/2019,2,31.16609
9/17/2019,3,30.21325
9/17/2019,4,29.44286
9/17/2019,5,31.71583
9/17/2019,6,35.87829
9/17/2019,7,42.62141
9/17/2019,8,36.52164
9/17/2019,9,25.77816
9/17/2019,10,22.1716
9/17/2019,11,28.10122
9/17/2019,12,25.06085
9/17/2019,13,31.36645
9/17/2019,14,28.31957
9/17/2019,15,32.54673
9/17/2019,16,32.75303
9/17/2019,17,33.46993
9/17/2019,18,40.46621
9/17/2019,19,51.53021
9/17/2019,20,53.65044
9/17/2019,21,43.0616
9/17/2019,22,38.20366
9/17/2019,23,34.03472
9/17/2019,24,31.26942
9/18/2019,1,29.44383
9/18/2019,2,29.23143
9/18/2019,3,28.34852
9/18/2019,4,29.27604
9/18/2019,5,29.34292
9/18/2019,6,35.62512
9/18/2019,7,41.65629
9/18/2019,8,36.94674
9/18/2019,9,26.16945
9/18/2019,10,24.27751
9/18/2019,11,22.44613
9/18/2019,12,26.28698
9/18/2019,13,27.91505
9/18/2019,14,25.30838
9/18/2019,15,26.32813
9/18/2019,16,30.10411
9/18/2019,17,30.84222
9/18/2019,18,37.74832
9/18/2019,19,50.51575
9/18/2019,20,53.40054
9/18/2019,21,44.06959
9/18/2019,22,40.05487
9/18/2019,23,36.56968
9/18/2019,24,30.57935
9/19/2019,1,31.64684
9/19/2019,2,30.49737
9/19/2019,3,30.73313
9/19/2019,4,29.73117
9/19/2019,5,31.08155
9/19/2019,6,37.35817
9/19/2019,7,41.49181
9/19/2019,8,36.97369
9/19/2019,9,31.34734
9/19/2019,10,32.868
9/19/2019,11,33.40725
9/19/2019,12,26.26058
9/19/2019,13,32.76964
9/19/2019,14,27.85898
9/19/2019,15,24.82889
9/19/2019,16,27.71886
9/19/2019,17,27.49744
9/19/2019,18,38.34025
9/19/2019,19,49.52106
9/19/2019,20,51.09306
9/19/2019,21,43.73352
9/19/2019,22,38.0704
9/19/2019,23,32.18128
9/19/2019,24,30.43575
9/20/2019,1,30.1823
9/20/2019,2,29.27788
9/20/2019,3,28.66641
9/20/2019,4,28.75956
9/20/2019,5,29.63873
9/20/2019,6,33.50521
9/20/2019,7,41.43484
9/20/2019,8,36.12325
9/20/2019,9,29.69692
9/20/2019,10,27.73951
9/20/2019,11,25.79812
9/20/2019,12,27.3289
9/20/2019,13,30.18842
9/20/2019,14,29.66326
9/20/2019,15,33.57106
9/20/2019,16,33.31949
9/20/2019,17,33.95993
9/20/2019,18,42.19882
9/20/2019,19,55.82431
9/20/2019,20,56.75162
9/20/2019,21,43.30518
9/20/2019,22,40.93921
9/20/2019,23,35.85616
9/20/2019,24,31.85705
9/21/2019,1,30.90499
9/21/2019,2,29.98872
9/21/2019,3,28.06913
9/21/2019,4,27.49595
9/21/2019,5,28.19116
9/21/2019,6,30.99272
9/21/2019,7,32.23811
9/21/2019,8,29.49744
9/21/2019,9,20.81309
9/21/2019,10,16.94657
9/21/2019,11,17.00231
9/21/2019,12,19.1835
9/21/2019,13,23.94758
9/21/2019,14,25.74321
9/21/2019,15,29.89483
9/21/2019,16,31.23472
9/21/2019,17,31.38252
9/21/2019,18,40.28615
9/21/2019,19,57.34035
9/21/2019,20,61.52763
9/21/2019,21,45.56053
9/21/2019,22,40.4025
9/21/2019,23,35.40993
9/21/2019,24,32.38779
9/22/2019,1,33.31494
9/22/2019,2,31.39922
9/22/2019,3,30.66374
9/22/2019,4,30.01381
9/22/2019,5,30.1015
9/22/2019,6,30.30088
9/22/2019,7,30.6361
9/22/2019,8,28.0857
9/22/2019,9,19.54334
9/22/2019,10,14.94658
9/22/2019,11,17.54069
9/22/2019,12,23.30198
9/22/2019,13,28.62993
9/22/2019,14,29.88397
9/22/2019,15,32.0577
9/22/2019,16,33.32812
9/22/2019,17,37.92611
9/22/2019,18,44.94648
9/22/2019,19,62.35563
9/22/2019,20,61.54994
9/22/2019,21,45.51485
9/22/2019,22,38.4292
9/22/2019,23,35.3754
9/22/2019,24,30.85729
9/23/2019,1,29.58837
9/23/2019,2,28.3554
9/23/2019,3,27.64739
9/23/2019,4,27.46399
9/23/2019,5,28.53542
9/23/2019,6,35.4914
9/23/2019,7,38.56959
9/23/2019,8,38.20456
9/23/2019,9,29.41531
9/23/2019,10,27.08464
9/23/2019,11,25.59016
9/23/2019,12,26.93109
9/23/2019,13,29.35081
9/23/2019,14,32.76442
9/23/2019,15,32.61062
9/23/2019,16,35.34467
9/23/2019,17,36.20051
9/23/2019,18,48.9304
9/23/2019,19,75.34019
9/23/2019,20,70.8742
9/23/2019,21,50.96394
9/23/2019,22,42.70286
9/23/2019,23,38.62806
9/23/2019,24,35.04577
9/24/2019,1,33.22562
9/24/2019,2,30.6883
9/24/2019,3,28.79003
9/24/2019,4,28.94061
9/24/2019,5,30.28226
9/24/2019,6,36.16579
9/24/2019,7,47.45279
9/24/2019,8,40.67978
9/24/2019,9,30.27175
9/24/2019,10,28.56361
9/24/2019,11,30.20295
9/24/2019,12,31.28438
9/24/2019,13,34.18232
9/24/2019,14,39.27027
9/24/2019,15,48.74837
9/24/2019,16,86.58196
9/24/2019,17,59.73554
9/24/2019,18,87.68241
9/24/2019,19,155.07266
9/24/2019,20,147.13612
9/24/2019,21,69.85282
9/24/2019,22,53.15561
9/24/2019,23,43.17562
9/24/2019,24,39.241
9/25/2019,1,32.82135
9/25/2019,2,31.01396
9/25/2019,3,29.07886
9/25/2019,4,28.77481
9/25/2019,5,30.03166
9/25/2019,6,35.34961
